"Dataset","#trainingReleases","%training","%defectiveTraining","%defectiveTesting","classifier","balancing","featureSelection","sensitivity","TP","FP","TN","FN","precision","recall","AUC","kappa"
"SYNCOPE","15","92.5","4.79","0.0","Naive Bayes","No sampling","Best First","Sensitive threshold","0.466759","0.0","0.0","0.533241","1.0","0.466759","0.0","0.0"
"SYNCOPE","15","92.5","4.79","0.0","Naive Bayes","No sampling","Best First","Sensitive learning","0.480609","0.0","0.0","0.519391","1.0","0.480609","0.0","0.0"
"SYNCOPE","15","92.5","4.79","0.0","Naive Bayes","No sampling","Best First","No cost sensitive","0.555402","0.0","0.0","0.444598","1.0","0.555402","0.0","0.0"
"SYNCOPE","15","92.5","4.79","0.0","Naive Bayes","No sampling","No selection","Sensitive threshold","0.466759","0.0","0.0","0.533241","1.0","0.466759","0.0","0.0"
"SYNCOPE","15","92.5","4.79","0.0","Naive Bayes","No sampling","No selection","Sensitive learning","0.480609","0.0","0.0","0.519391","1.0","0.480609","0.0","0.0"
"SYNCOPE","15","92.5","4.79","0.0","Naive Bayes","No sampling","No selection","No cost sensitive","0.538781","0.0","0.0","0.461219","1.0","0.538781","0.0","0.0"
"SYNCOPE","15","92.5","4.79","0.0","Naive Bayes","Undersampling","Best First","Sensitive threshold","0.001385","0.0","0.0","0.998615","1.0","0.001385","0.0","0.0"
"SYNCOPE","15","92.5","4.79","0.0","Naive Bayes","Undersampling","Best First","Sensitive learning","0.472299","0.0","0.0","0.527701","1.0","0.472299","0.0","0.0"
"SYNCOPE","15","92.5","4.79","0.0","Naive Bayes","Undersampling","Best First","No cost sensitive","0.475069","0.0","0.0","0.524931","1.0","0.475069","0.0","0.0"
"SYNCOPE","15","92.5","4.79","0.0","Naive Bayes","Undersampling","No selection","Sensitive threshold","0.001385","0.0","0.0","0.998615","1.0","0.001385","0.0","0.0"
"SYNCOPE","15","92.5","4.79","0.0","Naive Bayes","Undersampling","No selection","Sensitive learning","0.472299","0.0","0.0","0.527701","1.0","0.472299","0.0","0.0"
"SYNCOPE","15","92.5","4.79","0.0","Naive Bayes","Undersampling","No selection","No cost sensitive","0.538781","0.0","0.0","0.461219","1.0","0.538781","0.0","0.0"
"SYNCOPE","15","92.5","4.79","0.0","Naive Bayes","Oversampling","Best First","Sensitive threshold","0.01385","0.0","0.0","0.98615","1.0","0.01385","0.0","0.0"
"SYNCOPE","15","92.5","4.79","0.0","Naive Bayes","Oversampling","Best First","Sensitive learning","0.48338","0.0","0.0","0.51662","1.0","0.48338","0.0","0.0"
"SYNCOPE","15","92.5","4.79","0.0","Naive Bayes","Oversampling","Best First","No cost sensitive","0.475069","0.0","0.0","0.524931","1.0","0.475069","0.0","0.0"
"SYNCOPE","15","92.5","4.79","0.0","Naive Bayes","Oversampling","No selection","Sensitive threshold","0.01385","0.0","0.0","0.98615","1.0","0.01385","0.0","0.0"
"SYNCOPE","15","92.5","4.79","0.0","Naive Bayes","Oversampling","No selection","Sensitive learning","0.48338","0.0","0.0","0.51662","1.0","0.48338","0.0","0.0"
"SYNCOPE","15","92.5","4.79","0.0","Naive Bayes","Oversampling","No selection","No cost sensitive","0.538781","0.0","0.0","0.461219","1.0","0.538781","0.0","0.0"
"SYNCOPE","15","92.5","4.79","0.0","IBk","No sampling","Best First","Sensitive threshold","0.728532","0.0","0.0","0.271468","1.0","0.728532","0.0","0.0"
"SYNCOPE","15","92.5","4.79","0.0","IBk","No sampling","Best First","Sensitive learning","0.945983","0.0","0.0","0.054017","1.0","0.945983","0.0","0.0"
"SYNCOPE","15","92.5","4.79","0.0","IBk","No sampling","Best First","No cost sensitive","0.966759","0.0","0.0","0.033241","1.0","0.966759","0.0","0.0"
"SYNCOPE","15","92.5","4.79","0.0","IBk","No sampling","No selection","Sensitive threshold","0.728532","0.0","0.0","0.271468","1.0","0.728532","0.0","0.0"
"SYNCOPE","15","92.5","4.79","0.0","IBk","No sampling","No selection","Sensitive learning","0.945983","0.0","0.0","0.054017","1.0","0.945983","0.0","0.0"
"SYNCOPE","15","92.5","4.79","0.0","IBk","No sampling","No selection","No cost sensitive","0.959834","0.0","0.0","0.040166","1.0","0.959834","0.0","0.0"
"SYNCOPE","15","92.5","4.79","0.0","IBk","Undersampling","Best First","Sensitive threshold","0.706371","0.0","0.0","0.293629","1.0","0.706371","0.0","0.0"
"SYNCOPE","15","92.5","4.79","0.0","IBk","Undersampling","Best First","Sensitive learning","0.857341","0.0","0.0","0.142659","1.0","0.857341","0.0","0.0"
"SYNCOPE","15","92.5","4.79","0.0","IBk","Undersampling","Best First","No cost sensitive","0.905817","0.0","0.0","0.094183","1.0","0.905817","0.0","0.0"
"SYNCOPE","15","92.5","4.79","0.0","IBk","Undersampling","No selection","Sensitive threshold","0.706371","0.0","0.0","0.293629","1.0","0.706371","0.0","0.0"
"SYNCOPE","15","92.5","4.79","0.0","IBk","Undersampling","No selection","Sensitive learning","0.857341","0.0","0.0","0.142659","1.0","0.857341","0.0","0.0"
"SYNCOPE","15","92.5","4.79","0.0","IBk","Undersampling","No selection","No cost sensitive","0.959834","0.0","0.0","0.040166","1.0","0.959834","0.0","0.0"
"SYNCOPE","15","92.5","4.79","0.0","IBk","Oversampling","Best First","Sensitive threshold","0.718837","0.0","0.0","0.281163","1.0","0.718837","0.0","0.0"
"SYNCOPE","15","92.5","4.79","0.0","IBk","Oversampling","Best First","Sensitive learning","0.860111","0.0","0.0","0.139889","1.0","0.860111","0.0","0.0"
"SYNCOPE","15","92.5","4.79","0.0","IBk","Oversampling","Best First","No cost sensitive","0.937673","0.0","0.0","0.062327","1.0","0.937673","0.0","0.0"
"SYNCOPE","15","92.5","4.79","0.0","IBk","Oversampling","No selection","Sensitive threshold","0.718837","0.0","0.0","0.281163","1.0","0.718837","0.0","0.0"
"SYNCOPE","15","92.5","4.79","0.0","IBk","Oversampling","No selection","Sensitive learning","0.860111","0.0","0.0","0.139889","1.0","0.860111","0.0","0.0"
"SYNCOPE","15","92.5","4.79","0.0","IBk","Oversampling","No selection","No cost sensitive","0.959834","0.0","0.0","0.040166","1.0","0.959834","0.0","0.0"
"SYNCOPE","16","93.0","7.91","0.0","Random Forest","No sampling","Best First","Sensitive threshold","0.529006","0.0","0.0","0.470994","1.0","0.529006","0.0","0.0"
"SYNCOPE","16","93.0","7.91","0.0","Random Forest","No sampling","Best First","Sensitive learning","0.906077","0.0","0.0","0.093923","1.0","0.906077","0.0","0.0"
"SYNCOPE","16","93.0","7.91","0.0","Random Forest","No sampling","Best First","No cost sensitive","0.895028","0.0","0.0","0.104972","1.0","0.895028","0.0","0.0"
"SYNCOPE","16","93.0","7.91","0.0","Random Forest","No sampling","No selection","Sensitive threshold","0.529006","0.0","0.0","0.470994","1.0","0.529006","0.0","0.0"
"SYNCOPE","16","93.0","7.91","0.0","Random Forest","No sampling","No selection","Sensitive learning","0.906077","0.0","0.0","0.093923","1.0","0.906077","0.0","0.0"
"SYNCOPE","16","93.0","7.91","0.0","Random Forest","No sampling","No selection","No cost sensitive","0.930939","0.0","0.0","0.069061","1.0","0.930939","0.0","0.0"
"SYNCOPE","16","93.0","7.91","0.0","Random Forest","Undersampling","Best First","Sensitive threshold","0.522099","0.0","0.0","0.477901","1.0","0.522099","0.0","0.0"
"SYNCOPE","16","93.0","7.91","0.0","Random Forest","Undersampling","Best First","Sensitive learning","0.883978","0.0","0.0","0.116022","1.0","0.883978","0.0","0.0"
"SYNCOPE","16","93.0","7.91","0.0","Random Forest","Undersampling","Best First","No cost sensitive","0.762431","0.0","0.0","0.237569","1.0","0.762431","0.0","0.0"
"SYNCOPE","16","93.0","7.91","0.0","Random Forest","Undersampling","No selection","Sensitive threshold","0.522099","0.0","0.0","0.477901","1.0","0.522099","0.0","0.0"
"SYNCOPE","16","93.0","7.91","0.0","Random Forest","Undersampling","No selection","Sensitive learning","0.883978","0.0","0.0","0.116022","1.0","0.883978","0.0","0.0"
"SYNCOPE","16","93.0","7.91","0.0","Random Forest","Undersampling","No selection","No cost sensitive","0.935083","0.0","0.0","0.064917","1.0","0.935083","0.0","0.0"
"SYNCOPE","16","93.0","7.91","0.0","Random Forest","Oversampling","Best First","Sensitive threshold","0.461326","0.0","0.0","0.538674","1.0","0.461326","0.0","0.0"
"SYNCOPE","16","93.0","7.91","0.0","Random Forest","Oversampling","Best First","Sensitive learning","0.875691","0.0","0.0","0.124309","1.0","0.875691","0.0","0.0"
"SYNCOPE","16","93.0","7.91","0.0","Random Forest","Oversampling","Best First","No cost sensitive","0.879834","0.0","0.0","0.120166","1.0","0.879834","0.0","0.0"
"SYNCOPE","16","93.0","7.91","0.0","Random Forest","Oversampling","No selection","Sensitive threshold","0.461326","0.0","0.0","0.538674","1.0","0.461326","0.0","0.0"
"SYNCOPE","16","93.0","7.91","0.0","Random Forest","Oversampling","No selection","Sensitive learning","0.875691","0.0","0.0","0.124309","1.0","0.875691","0.0","0.0"
"SYNCOPE","16","93.0","7.91","0.0","Random Forest","Oversampling","No selection","No cost sensitive","0.935083","0.0","0.0","0.064917","1.0","0.935083","0.0","0.0"
"SYNCOPE","16","93.0","7.91","0.0","Naive Bayes","No sampling","Best First","Sensitive threshold","0.479282","0.0","0.0","0.520718","1.0","0.479282","0.0","0.0"
"SYNCOPE","16","93.0","7.91","0.0","Naive Bayes","No sampling","Best First","Sensitive learning","0.483425","0.0","0.0","0.516575","1.0","0.483425","0.0","0.0"
"SYNCOPE","16","93.0","7.91","0.0","Naive Bayes","No sampling","Best First","No cost sensitive","0.555249","0.0","0.0","0.444751","1.0","0.555249","0.0","0.0"
"SYNCOPE","16","93.0","7.91","0.0","Naive Bayes","No sampling","No selection","Sensitive threshold","0.479282","0.0","0.0","0.520718","1.0","0.479282","0.0","0.0"
"SYNCOPE","16","93.0","7.91","0.0","Naive Bayes","No sampling","No selection","Sensitive learning","0.483425","0.0","0.0","0.516575","1.0","0.483425","0.0","0.0"
"SYNCOPE","16","93.0","7.91","0.0","Naive Bayes","No sampling","No selection","No cost sensitive","0.520718","0.0","0.0","0.479282","1.0","0.520718","0.0","0.0"
"SYNCOPE","16","93.0","7.91","0.0","Naive Bayes","Undersampling","Best First","Sensitive threshold","0.484807","0.0","0.0","0.515193","1.0","0.484807","0.0","0.0"
"SYNCOPE","16","93.0","7.91","0.0","Naive Bayes","Undersampling","Best First","Sensitive learning","0.484807","0.0","0.0","0.515193","1.0","0.484807","0.0","0.0"
"SYNCOPE","16","93.0","7.91","0.0","Naive Bayes","Undersampling","Best First","No cost sensitive","0.480663","0.0","0.0","0.519337","1.0","0.480663","0.0","0.0"
"SYNCOPE","16","93.0","7.91","0.0","Naive Bayes","Undersampling","No selection","Sensitive threshold","0.484807","0.0","0.0","0.515193","1.0","0.484807","0.0","0.0"
"SYNCOPE","16","93.0","7.91","0.0","Naive Bayes","Undersampling","No selection","Sensitive learning","0.484807","0.0","0.0","0.515193","1.0","0.484807","0.0","0.0"
"SYNCOPE","16","93.0","7.91","0.0","Naive Bayes","Undersampling","No selection","No cost sensitive","0.520718","0.0","0.0","0.479282","1.0","0.520718","0.0","0.0"
"SYNCOPE","16","93.0","7.91","0.0","Naive Bayes","Oversampling","Best First","Sensitive threshold","0.480663","0.0","0.0","0.519337","1.0","0.480663","0.0","0.0"
"SYNCOPE","16","93.0","7.91","0.0","Naive Bayes","Oversampling","Best First","Sensitive learning","0.484807","0.0","0.0","0.515193","1.0","0.484807","0.0","0.0"
"SYNCOPE","16","93.0","7.91","0.0","Naive Bayes","Oversampling","Best First","No cost sensitive","0.480663","0.0","0.0","0.519337","1.0","0.480663","0.0","0.0"
"SYNCOPE","16","93.0","7.91","0.0","Naive Bayes","Oversampling","No selection","Sensitive threshold","0.480663","0.0","0.0","0.519337","1.0","0.480663","0.0","0.0"
"SYNCOPE","16","93.0","7.91","0.0","Naive Bayes","Oversampling","No selection","Sensitive learning","0.484807","0.0","0.0","0.515193","1.0","0.484807","0.0","0.0"
"SYNCOPE","16","93.0","7.91","0.0","Naive Bayes","Oversampling","No selection","No cost sensitive","0.520718","0.0","0.0","0.479282","1.0","0.520718","0.0","0.0"
"SYNCOPE","16","93.0","7.91","0.0","IBk","No sampling","Best First","Sensitive threshold","0.654696","0.0","0.0","0.345304","1.0","0.654696","0.0","0.0"
"SYNCOPE","16","93.0","7.91","0.0","IBk","No sampling","Best First","Sensitive learning","0.874309","0.0","0.0","0.125691","1.0","0.874309","0.0","0.0"
"SYNCOPE","16","93.0","7.91","0.0","IBk","No sampling","Best First","No cost sensitive","0.899171","0.0","0.0","0.100829","1.0","0.899171","0.0","0.0"
"SYNCOPE","16","93.0","7.91","0.0","IBk","No sampling","No selection","Sensitive threshold","0.654696","0.0","0.0","0.345304","1.0","0.654696","0.0","0.0"
"SYNCOPE","16","93.0","7.91","0.0","IBk","No sampling","No selection","Sensitive learning","0.874309","0.0","0.0","0.125691","1.0","0.874309","0.0","0.0"
"SYNCOPE","16","93.0","7.91","0.0","IBk","No sampling","No selection","No cost sensitive","0.88674","0.0","0.0","0.11326","1.0","0.88674","0.0","0.0"
"SYNCOPE","16","93.0","7.91","0.0","IBk","Undersampling","Best First","Sensitive threshold","0.671271","0.0","0.0","0.328729","1.0","0.671271","0.0","0.0"
"SYNCOPE","16","93.0","7.91","0.0","IBk","Undersampling","Best First","Sensitive learning","0.835635","0.0","0.0","0.164365","1.0","0.835635","0.0","0.0"
"SYNCOPE","16","93.0","7.91","0.0","IBk","Undersampling","Best First","No cost sensitive","0.762431","0.0","0.0","0.237569","1.0","0.762431","0.0","0.0"
"SYNCOPE","16","93.0","7.91","0.0","IBk","Undersampling","No selection","Sensitive threshold","0.671271","0.0","0.0","0.328729","1.0","0.671271","0.0","0.0"
"SYNCOPE","16","93.0","7.91","0.0","IBk","Undersampling","No selection","Sensitive learning","0.835635","0.0","0.0","0.164365","1.0","0.835635","0.0","0.0"
"SYNCOPE","16","93.0","7.91","0.0","IBk","Undersampling","No selection","No cost sensitive","0.88674","0.0","0.0","0.11326","1.0","0.88674","0.0","0.0"
"SYNCOPE","16","93.0","7.91","0.0","IBk","Oversampling","Best First","Sensitive threshold","0.61326","0.0","0.0","0.38674","1.0","0.61326","0.0","0.0"
"SYNCOPE","16","93.0","7.91","0.0","IBk","Oversampling","Best First","Sensitive learning","0.790055","0.0","0.0","0.209945","1.0","0.790055","0.0","0.0"
"SYNCOPE","16","93.0","7.91","0.0","IBk","Oversampling","Best First","No cost sensitive","0.879834","0.0","0.0","0.120166","1.0","0.879834","0.0","0.0"
"SYNCOPE","16","93.0","7.91","0.0","IBk","Oversampling","No selection","Sensitive threshold","0.61326","0.0","0.0","0.38674","1.0","0.61326","0.0","0.0"
"SYNCOPE","16","93.0","7.91","0.0","IBk","Oversampling","No selection","Sensitive learning","0.790055","0.0","0.0","0.209945","1.0","0.790055","0.0","0.0"
"SYNCOPE","16","93.0","7.91","0.0","IBk","Oversampling","No selection","No cost sensitive","0.88674","0.0","0.0","0.11326","1.0","0.88674","0.0","0.0"
"SYNCOPE","17","92.93","7.36","0.0","Random Forest","No sampling","Best First","Sensitive threshold","0.707751","0.0","0.0","0.292249","1.0","0.707751","0.0","0.0"
"SYNCOPE","17","92.93","7.36","0.0","Random Forest","No sampling","Best First","Sensitive learning","0.978399","0.0","0.0","0.021601","1.0","0.978399","0.0","0.0"
"SYNCOPE","17","92.93","7.36","0.0","Random Forest","No sampling","Best First","No cost sensitive","0.98094","0.0","0.0","0.01906","1.0","0.98094","0.0","0.0"
"SYNCOPE","17","92.93","7.36","0.0","Random Forest","No sampling","No selection","Sensitive threshold","0.707751","0.0","0.0","0.292249","1.0","0.707751","0.0","0.0"
"SYNCOPE","17","92.93","7.36","0.0","Random Forest","No sampling","No selection","Sensitive learning","0.978399","0.0","0.0","0.021601","1.0","0.978399","0.0","0.0"
"SYNCOPE","17","92.93","7.36","0.0","Random Forest","No sampling","No selection","No cost sensitive","0.988564","0.0","0.0","0.011436","1.0","0.988564","0.0","0.0"
"SYNCOPE","17","92.93","7.36","0.0","Random Forest","Undersampling","Best First","Sensitive threshold","0.68615","0.0","0.0","0.31385","1.0","0.68615","0.0","0.0"
"SYNCOPE","17","92.93","7.36","0.0","Random Forest","Undersampling","Best First","Sensitive learning","0.931385","0.0","0.0","0.068615","1.0","0.931385","0.0","0.0"
"SYNCOPE","17","92.93","7.36","0.0","Random Forest","Undersampling","Best First","No cost sensitive","0.94155","0.0","0.0","0.05845","1.0","0.94155","0.0","0.0"
"SYNCOPE","17","92.93","7.36","0.0","Random Forest","Undersampling","No selection","Sensitive threshold","0.68615","0.0","0.0","0.31385","1.0","0.68615","0.0","0.0"
"SYNCOPE","17","92.93","7.36","0.0","Random Forest","Undersampling","No selection","Sensitive learning","0.931385","0.0","0.0","0.068615","1.0","0.931385","0.0","0.0"
"SYNCOPE","17","92.93","7.36","0.0","Random Forest","Undersampling","No selection","No cost sensitive","0.992376","0.0","0.0","0.007624","1.0","0.992376","0.0","0.0"
"SYNCOPE","17","92.93","7.36","0.0","Random Forest","Oversampling","Best First","Sensitive threshold","0.682338","0.0","0.0","0.317662","1.0","0.682338","0.0","0.0"
"SYNCOPE","17","92.93","7.36","0.0","Random Forest","Oversampling","Best First","Sensitive learning","0.952986","0.0","0.0","0.047014","1.0","0.952986","0.0","0.0"
"SYNCOPE","17","92.93","7.36","0.0","Random Forest","Oversampling","Best First","No cost sensitive","0.951715","0.0","0.0","0.048285","1.0","0.951715","0.0","0.0"
"SYNCOPE","17","92.93","7.36","0.0","Random Forest","Oversampling","No selection","Sensitive threshold","0.682338","0.0","0.0","0.317662","1.0","0.682338","0.0","0.0"
"SYNCOPE","17","92.93","7.36","0.0","Random Forest","Oversampling","No selection","Sensitive learning","0.952986","0.0","0.0","0.047014","1.0","0.952986","0.0","0.0"
"SYNCOPE","17","92.93","7.36","0.0","Random Forest","Oversampling","No selection","No cost sensitive","0.992376","0.0","0.0","0.007624","1.0","0.992376","0.0","0.0"
"SYNCOPE","17","92.93","7.36","0.0","Naive Bayes","No sampling","Best First","Sensitive threshold","0.523507","0.0","0.0","0.476493","1.0","0.523507","0.0","0.0"
"SYNCOPE","17","92.93","7.36","0.0","Naive Bayes","No sampling","Best First","Sensitive learning","0.587039","0.0","0.0","0.412961","1.0","0.587039","0.0","0.0"
"SYNCOPE","17","92.93","7.36","0.0","Naive Bayes","No sampling","Best First","No cost sensitive","0.750953","0.0","0.0","0.249047","1.0","0.750953","0.0","0.0"
"SYNCOPE","17","92.93","7.36","0.0","Naive Bayes","No sampling","No selection","Sensitive threshold","0.523507","0.0","0.0","0.476493","1.0","0.523507","0.0","0.0"
"SYNCOPE","17","92.93","7.36","0.0","Naive Bayes","No sampling","No selection","Sensitive learning","0.587039","0.0","0.0","0.412961","1.0","0.587039","0.0","0.0"
"SYNCOPE","17","92.93","7.36","0.0","Naive Bayes","No sampling","No selection","No cost sensitive","0.623888","0.0","0.0","0.376112","1.0","0.623888","0.0","0.0"
"SYNCOPE","17","92.93","7.36","0.0","Naive Bayes","Undersampling","Best First","Sensitive threshold","0.092757","0.0","0.0","0.907243","1.0","0.092757","0.0","0.0"
"SYNCOPE","17","92.93","7.36","0.0","Naive Bayes","Undersampling","Best First","Sensitive learning","0.604828","0.0","0.0","0.395172","1.0","0.604828","0.0","0.0"
"SYNCOPE","17","92.93","7.36","0.0","Naive Bayes","Undersampling","Best First","No cost sensitive","0.52986","0.0","0.0","0.47014","1.0","0.52986","0.0","0.0"
"SYNCOPE","17","92.93","7.36","0.0","Naive Bayes","Undersampling","No selection","Sensitive threshold","0.092757","0.0","0.0","0.907243","1.0","0.092757","0.0","0.0"
"SYNCOPE","17","92.93","7.36","0.0","Naive Bayes","Undersampling","No selection","Sensitive learning","0.604828","0.0","0.0","0.395172","1.0","0.604828","0.0","0.0"
"SYNCOPE","17","92.93","7.36","0.0","Naive Bayes","Undersampling","No selection","No cost sensitive","0.623888","0.0","0.0","0.376112","1.0","0.623888","0.0","0.0"
"SYNCOPE","17","92.93","7.36","0.0","Naive Bayes","Oversampling","Best First","Sensitive threshold","0.109276","0.0","0.0","0.890724","1.0","0.109276","0.0","0.0"
"SYNCOPE","17","92.93","7.36","0.0","Naive Bayes","Oversampling","Best First","Sensitive learning","0.575604","0.0","0.0","0.424396","1.0","0.575604","0.0","0.0"
"SYNCOPE","17","92.93","7.36","0.0","Naive Bayes","Oversampling","Best First","No cost sensitive","0.527319","0.0","0.0","0.472681","1.0","0.527319","0.0","0.0"
"SYNCOPE","17","92.93","7.36","0.0","Naive Bayes","Oversampling","No selection","Sensitive threshold","0.109276","0.0","0.0","0.890724","1.0","0.109276","0.0","0.0"
"SYNCOPE","17","92.93","7.36","0.0","Naive Bayes","Oversampling","No selection","Sensitive learning","0.575604","0.0","0.0","0.424396","1.0","0.575604","0.0","0.0"
"SYNCOPE","17","92.93","7.36","0.0","Naive Bayes","Oversampling","No selection","No cost sensitive","0.623888","0.0","0.0","0.376112","1.0","0.623888","0.0","0.0"
"SYNCOPE","17","92.93","7.36","0.0","IBk","No sampling","Best First","Sensitive threshold","0.749682","0.0","0.0","0.250318","1.0","0.749682","0.0","0.0"
"SYNCOPE","17","92.93","7.36","0.0","IBk","No sampling","Best First","Sensitive learning","0.984752","0.0","0.0","0.015248","1.0","0.984752","0.0","0.0"
"SYNCOPE","17","92.93","7.36","0.0","IBk","No sampling","Best First","No cost sensitive","0.97967","0.0","0.0","0.02033","1.0","0.97967","0.0","0.0"
"SYNCOPE","17","92.93","7.36","0.0","IBk","No sampling","No selection","Sensitive threshold","0.749682","0.0","0.0","0.250318","1.0","0.749682","0.0","0.0"
"SYNCOPE","17","92.93","7.36","0.0","IBk","No sampling","No selection","Sensitive learning","0.984752","0.0","0.0","0.015248","1.0","0.984752","0.0","0.0"
"SYNCOPE","17","92.93","7.36","0.0","IBk","No sampling","No selection","No cost sensitive","0.992376","0.0","0.0","0.007624","1.0","0.992376","0.0","0.0"
"SYNCOPE","17","92.93","7.36","0.0","IBk","Undersampling","Best First","Sensitive threshold","0.747141","0.0","0.0","0.252859","1.0","0.747141","0.0","0.0"
"SYNCOPE","17","92.93","7.36","0.0","IBk","Undersampling","Best First","Sensitive learning","0.94028","0.0","0.0","0.05972","1.0","0.94028","0.0","0.0"
"SYNCOPE","17","92.93","7.36","0.0","IBk","Undersampling","Best First","No cost sensitive","0.944091","0.0","0.0","0.055909","1.0","0.944091","0.0","0.0"
"SYNCOPE","17","92.93","7.36","0.0","IBk","Undersampling","No selection","Sensitive threshold","0.747141","0.0","0.0","0.252859","1.0","0.747141","0.0","0.0"
"SYNCOPE","17","92.93","7.36","0.0","IBk","Undersampling","No selection","Sensitive learning","0.94028","0.0","0.0","0.05972","1.0","0.94028","0.0","0.0"
"SYNCOPE","17","92.93","7.36","0.0","IBk","Undersampling","No selection","No cost sensitive","0.992376","0.0","0.0","0.007624","1.0","0.992376","0.0","0.0"
"SYNCOPE","17","92.93","7.36","0.0","IBk","Oversampling","Best First","Sensitive threshold","0.739517","0.0","0.0","0.260483","1.0","0.739517","0.0","0.0"
"SYNCOPE","17","92.93","7.36","0.0","IBk","Oversampling","Best First","Sensitive learning","0.955527","0.0","0.0","0.044473","1.0","0.955527","0.0","0.0"
"SYNCOPE","17","92.93","7.36","0.0","IBk","Oversampling","Best First","No cost sensitive","0.951715","0.0","0.0","0.048285","1.0","0.951715","0.0","0.0"
"SYNCOPE","17","92.93","7.36","0.0","IBk","Oversampling","No selection","Sensitive threshold","0.739517","0.0","0.0","0.260483","1.0","0.739517","0.0","0.0"
"SYNCOPE","17","92.93","7.36","0.0","IBk","Oversampling","No selection","Sensitive learning","0.955527","0.0","0.0","0.044473","1.0","0.955527","0.0","0.0"
"SYNCOPE","17","92.93","7.36","0.0","IBk","Oversampling","No selection","No cost sensitive","0.992376","0.0","0.0","0.007624","1.0","0.992376","0.0","0.0"
"SYNCOPE","18","94.32","6.84","0.0","Random Forest","No sampling","Best First","Sensitive threshold","0.722388","0.0","0.0","0.277612","1.0","0.722388","0.0","0.0"
"SYNCOPE","18","94.32","6.84","0.0","Random Forest","No sampling","Best First","Sensitive learning","0.964179","0.0","0.0","0.035821","1.0","0.964179","0.0","0.0"
"SYNCOPE","18","94.32","6.84","0.0","Random Forest","No sampling","Best First","No cost sensitive","0.968657","0.0","0.0","0.031343","1.0","0.968657","0.0","0.0"
"SYNCOPE","18","94.32","6.84","0.0","Random Forest","No sampling","No selection","Sensitive threshold","0.722388","0.0","0.0","0.277612","1.0","0.722388","0.0","0.0"
"SYNCOPE","18","94.32","6.84","0.0","Random Forest","No sampling","No selection","Sensitive learning","0.964179","0.0","0.0","0.035821","1.0","0.964179","0.0","0.0"
"SYNCOPE","18","94.32","6.84","0.0","Random Forest","No sampling","No selection","No cost sensitive","0.973134","0.0","0.0","0.026866","1.0","0.973134","0.0","0.0"
"SYNCOPE","18","94.32","6.84","0.0","Random Forest","Undersampling","Best First","Sensitive threshold","0.719403","0.0","0.0","0.280597","1.0","0.719403","0.0","0.0"
"SYNCOPE","18","94.32","6.84","0.0","Random Forest","Undersampling","Best First","Sensitive learning","0.914925","0.0","0.0","0.085075","1.0","0.914925","0.0","0.0"
"SYNCOPE","18","94.32","6.84","0.0","Random Forest","Undersampling","Best First","No cost sensitive","0.926866","0.0","0.0","0.073134","1.0","0.926866","0.0","0.0"
"SYNCOPE","18","94.32","6.84","0.0","Random Forest","Undersampling","No selection","Sensitive threshold","0.719403","0.0","0.0","0.280597","1.0","0.719403","0.0","0.0"
"SYNCOPE","18","94.32","6.84","0.0","Random Forest","Undersampling","No selection","Sensitive learning","0.914925","0.0","0.0","0.085075","1.0","0.914925","0.0","0.0"
"SYNCOPE","18","94.32","6.84","0.0","Random Forest","Undersampling","No selection","No cost sensitive","0.974627","0.0","0.0","0.025373","1.0","0.974627","0.0","0.0"
"SYNCOPE","18","94.32","6.84","0.0","Random Forest","Oversampling","Best First","Sensitive threshold","0.726866","0.0","0.0","0.273134","1.0","0.726866","0.0","0.0"
"SYNCOPE","18","94.32","6.84","0.0","Random Forest","Oversampling","Best First","Sensitive learning","0.916418","0.0","0.0","0.083582","1.0","0.916418","0.0","0.0"
"SYNCOPE","18","94.32","6.84","0.0","Random Forest","Oversampling","Best First","No cost sensitive","0.913433","0.0","0.0","0.086567","1.0","0.913433","0.0","0.0"
"SYNCOPE","18","94.32","6.84","0.0","Random Forest","Oversampling","No selection","Sensitive threshold","0.726866","0.0","0.0","0.273134","1.0","0.726866","0.0","0.0"
"SYNCOPE","18","94.32","6.84","0.0","Random Forest","Oversampling","No selection","Sensitive learning","0.916418","0.0","0.0","0.083582","1.0","0.916418","0.0","0.0"
"SYNCOPE","18","94.32","6.84","0.0","Random Forest","Oversampling","No selection","No cost sensitive","0.974627","0.0","0.0","0.025373","1.0","0.974627","0.0","0.0"
"SYNCOPE","18","94.32","6.84","0.0","Naive Bayes","No sampling","Best First","Sensitive threshold","0.438806","0.0","0.0","0.561194","1.0","0.438806","0.0","0.0"
"SYNCOPE","18","94.32","6.84","0.0","Naive Bayes","No sampling","Best First","Sensitive learning","0.844776","0.0","0.0","0.155224","1.0","0.844776","0.0","0.0"
"SYNCOPE","18","94.32","6.84","0.0","Naive Bayes","No sampling","Best First","No cost sensitive","1.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0"
"SYNCOPE","18","94.32","6.84","0.0","Naive Bayes","No sampling","No selection","Sensitive threshold","0.438806","0.0","0.0","0.561194","1.0","0.438806","0.0","0.0"
"SYNCOPE","18","94.32","6.84","0.0","Naive Bayes","No sampling","No selection","Sensitive learning","0.844776","0.0","0.0","0.155224","1.0","0.844776","0.0","0.0"
